25.5
55.7
47.4
38.3
39.9
40.9
43.2
41.6
36.8
39.0
38.0
34.0
34.6
35.7
26.4
29.9
36.3
30.3
33.3
27.7
35.5
38.0
41.0
37.0
31.9
39.8
28.2
32.5
38.7
36.5
46.5
44.7
44.4
45.0
45.0
45.0
30.7
65.0
47.5
38.3
42.2
53.2
53.7
45.9
44.5
39.0
37.0
34.0
41.5
47.6
35.9
41.3
47.6
46.0
51.1
53.4
54.3
61.0
60.0
62.0
34.6
42.6
31.1
35.1
45.3
40.1
44.4
42.4
47.0
54.0
52.0
48.0
40.1
46.9
38.5
38.8
46.9
42.2
52.8
55.9
54.3
61.0
58.0
55.0
39.2
52.0
44.8
39.9
43.5
43.5
51.8
55.0
53.3
62.0
59.0
53.0
27.8
51.9
38.5
34.7
38.5
39.0
48.0
48.8
47.1
51.0
50.0
48.0
24.6
66.7
55.8
39.8
39.5
43.5
45.8
43.0
41.4
47.0
46.0
46.0
37.5
50.6
44.8
43.8
54.3
48.1
56.9
55.8
54.0
72.0
71.0
62.0
26.0
36.8
25.2
26.4
36.0
28.4
33.6
27.6
30.3
36.0
33.0
28.0
40.5
48.1
41.7
43.3
48.6
48.6
54.3
54.6
54.8
62.0
58.0
56.0
33.3
45.7
37.7
37.7
39.7
36.8
41.6
41.0
39.3
50.0
44.0
38.0
40.5
48.5
38.6
45.9
54.7
43.3
50.3
48.5
49.2
54.0
52.0
42.0
29.5
44.9
33.3
32.6
42.6
33.7
36.1
37.2
36.6
42.0
38.0
36.0
34.8
52.8
47.6
39.4
43.9
44.6
45.8
41.4
39.7
41.0
38.0
33.0
28.4
51.7
45.7
38.2
44.1
45.6
52.0
44.9
42.2
40.0
41.0
38.0
38.5
48.1
42.3
38.8
43.9
38.8
51.6
49.1
53.6
58.0
56.0
48.0
37.4
52.8
47.1
47.0
48.2
49.8
54.3
56.5
55.9
62.0
62.0
60.0
54.2
56.1
41.7
48.4
53.2
47.5
61.5
59.8
61.9
62.0
61.0
60.0
41.8
46.4
42.5
40.2
45.7
43.8
51.7
51.3
51.2
57.0
54.0
47.0
46.1
54.9
46.5
49.7
52.9
43.5
51.1
47.9
51.1
54.0
53.0
46.0
19.6
49.6
48.1
37.4
39.1
40.8
44.1
40.7
39.8
43.0
44.0
40.0
37.6
51.1
44.3
40.0
47.8
44.1
47.5
47.1
46.1
49.0
44.0
38.0
37.8
45.4
32.4
38.2
46.2
37.6
41.3
33.4
38.6
47.0
42.0
36.0
29.5
38.5
26.0
28.8
39.2
29.4
35.0
33.3
32.7
42.0
38.0
34.0
36.3
45.8
26.9
32.0
37.9
37.4
43.9
46.0
47.9
55.0
52.0
48.0
34.9
43.5
28.4
30.9
36.3
38.9
49.3
46.8
50.2
54.0
52.0
47.0
36.8
47.9
38.6
39.2
42.6
43.0
53.7
56.1
52.9
57.0
58.0
56.0
36.5
48.1
36.7
39.2
46.9
45.9
49.2
47.9
49.0
57.0
53.0
48.0
41.2
51.9
44.0
45.8
51.6
49.7
59.5
60.2
58.4
63.0
63.0
59.0
28.9
55.2
47.2
37.9
41.7
42.7
44.0
43.2
43.6
50.0
48.0
46.0
35.8
45.8
26.3
33.8
43.0
32.2
40.1
33.1
35.5
45.0
39.0
27.0
38.1
48.9
40.9
40.1
44.1
40.2
47.4
46.4
48.7
52.0
51.0
44.0
24.0
48.7
35.0
30.7
41.3
34.0
40.4
38.4
34.4
34.0
33.0
29.0
42.3
47.6
38.7
43.7
51.3
42.5
47.2
47.0
51.3
57.0
54.0
50.0
39.1
50.4
42.5
46.0
48.4
45.1
49.2
50.6
50.9
54.0
52.0
48.0
46.8
55.4
47.7
48.0
55.6
47.0
59.7
61.0
59.4
63.0
63.0
54.0
27.7
56.2
48.1
35.6
37.6
39.9
44.0
40.9
40.9
45.0
44.0
41.0
45.5
48.9
31.7
36.5
46.5
37.1
43.0
37.6
38.4
45.0
40.0
32.0
29.7
55.9
48.4
41.6
41.5
47.1
48.0
47.3
42.5
42.0
39.0
35.0
33.3
51.1
41.4
36.1
43.3
37.1
43.8
38.0
38.2
44.0
41.0
43.0
26.4
33.6
20.6
24.7
32.0
24.7
33.3
26.3
26.0
34.0
25.0
28.0
36.5
43.1
38.4
40.8
47.6
46.1
53.4
50.6
58.9
68.0
67.0
57.0
30.1
48.0
40.3
37.1
39.2
40.6
45.1
44.4
45.5
53.0
51.0
50.0
38.6
46.1
37.3
42.9
50.0
43.4
49.8
50.2
52.8
58.0
56.0
54.0
36.4
58.0
49.8
44.6
52.2
48.4
51.5
45.6
43.2
43.0
36.0
27.0
43.7
49.4
43.2
45.0
51.4
41.1
48.8
47.8
49.7
56.0
53.0
47.0
30.5
39.8
28.0
28.2
38.0
34.0
36.8
27.7
29.1
32.0
28.0
22.0
